loss,accuracy,val_loss,val_accuracy,lr
1.2153568267822266,0.5,1.3801325559616089,0.30718955397605896,0.009999999776482582
0.9911946654319763,0.8125,1.376334547996521,0.30718955397605896,0.009999999776482582
0.8293633460998535,0.9375,1.3741251230239868,0.30718955397605896,0.009999999776482582
0.7212002873420715,0.9375,1.3718994855880737,0.30718955397605896,0.009999999776482582
0.6204808950424194,0.9375,1.370367169380188,0.30718955397605896,0.009999999776482582
0.5550298690795898,0.9375,1.3693184852600098,0.30718955397605896,0.009999999776482582
0.49010199308395386,0.9375,1.3684378862380981,0.30718955397605896,0.009999999776482582
0.45374393463134766,0.9375,1.3679012060165405,0.30718955397605896,0.009999999776482582
0.40180474519729614,0.9375,1.3673279285430908,0.30718955397605896,0.009999999776482582
0.3722602427005768,0.9375,1.3668488264083862,0.28431373834609985,0.009999999776482582
0.345547616481781,0.9375,1.366528034210205,0.28431373834609985,0.009999999776482582
0.3104783594608307,0.9375,1.3661569356918335,0.28431373834609985,0.009999999776482582
0.303554892539978,0.9375,1.36636221408844,0.28431373834609985,0.009999999776482582
0.2859613299369812,0.9375,1.3664968013763428,0.28431373834609985,0.009999999776482582
0.26644307374954224,0.9375,1.3666348457336426,0.28431373834609985,0.009999999776482582
0.2566884756088257,0.9375,1.3669253587722778,0.28431373834609985,0.009999999776482582
0.23756404221057892,0.9375,1.367559552192688,0.28431373834609985,0.009999999776482582
0.22270561754703522,0.9375,1.3684829473495483,0.28431373834609985,0.009999999776482582
0.2103165090084076,0.9375,1.3692879676818848,0.28431373834609985,0.009999999776482582
0.20588548481464386,1.0,1.3709427118301392,0.28431373834609985,0.009999999776482582
0.19932860136032104,0.9375,1.3722856044769287,0.28431373834609985,0.009999999776482582
0.1784040331840515,1.0,1.3743889331817627,0.28431373834609985,0.009999999776482582
0.1825188845396042,1.0,1.3756849765777588,0.28431373834609985,0.009999999776482582
0.16867958009243011,1.0,1.378944993019104,0.28431373834609985,0.009999999776482582
0.1752328723669052,1.0,1.3806933164596558,0.28431373834609985,0.009999999776482582
0.158652201294899,1.0,1.3849464654922485,0.28431373834609985,0.009999999776482582
0.14682438969612122,1.0,1.3804670572280884,0.28431373834609985,0.009999999776482582
0.15401023626327515,1.0,1.3878158330917358,0.28431373834609985,0.009999999776482582
0.14189676940441132,1.0,1.3790230751037598,0.28431373834609985,0.009999999776482582
0.1338804066181183,1.0,1.3801145553588867,0.28431373834609985,0.009999999776482582
0.12931397557258606,1.0,1.365006923675537,0.2875817120075226,0.009999999776482582
0.12855689227581024,1.0,1.3638064861297607,0.2875817120075226,0.009999999776482582
0.12368694692850113,1.0,1.334862232208252,0.2908496856689453,0.009999999776482582
0.11519940942525864,1.0,1.3188908100128174,0.29738563299179077,0.009999999776482582
0.11424446851015091,1.0,1.2546449899673462,0.3464052379131317,0.009999999776482582
0.11410162597894669,1.0,1.2566617727279663,0.39542484283447266,0.009999999776482582
0.10446666926145554,1.0,1.1568514108657837,0.49673202633857727,0.009999999776482582
0.10618159174919128,1.0,1.1309221982955933,0.5947712659835815,0.009999999776482582
0.10166703164577484,1.0,1.0272434949874878,0.6797385811805725,0.009999999776482582
0.09675812721252441,1.0,1.0055779218673706,0.7189542651176453,0.009999999776482582
0.09858269989490509,1.0,0.8848541975021362,0.7843137383460999,0.009999999776482582
0.09327726811170578,1.0,0.8505640029907227,0.8169934749603271,0.009999999776482582
0.09294706583023071,1.0,0.7612038850784302,0.8725489974021912,0.009999999776482582
0.08742355555295944,1.0,0.7195255756378174,0.8921568393707275,0.009999999776482582
0.08398550003767014,1.0,0.6724728345870972,0.9052287340164185,0.009999999776482582
0.07965274155139923,1.0,0.6360478401184082,0.9183006286621094,0.009999999776482582
0.08036529272794724,1.0,0.5680375099182129,0.9281045794487,0.009999999776482582
0.0781441181898117,1.0,0.5330449342727661,0.9379084706306458,0.009999999776482582
0.07361773401498795,1.0,0.5066162943840027,0.9607843160629272,0.009999999776482582
0.07315569370985031,1.0,0.48702797293663025,0.9607843160629272,0.009999999776482582
0.07237625867128372,1.0,0.4476727843284607,0.9738562107086182,0.009999999776482582
0.07338263094425201,1.0,0.4436929225921631,0.9607843160629272,0.009999999776482582
0.07497911155223846,1.0,0.41242533922195435,0.9771241545677185,0.009999999776482582
0.06656408309936523,1.0,0.39246422052383423,0.9771241545677185,0.009999999776482582
0.06872407346963882,1.0,0.3540525436401367,0.9803921580314636,0.009999999776482582
0.0696968212723732,1.0,0.3392172157764435,0.9771241545677185,0.009999999776482582
0.06465379148721695,1.0,0.2995971441268921,0.9803921580314636,0.009999999776482582
0.06393428891897202,1.0,0.3005868196487427,0.9771241545677185,0.009999999776482582
0.06262943893671036,1.0,0.2945121228694916,0.9803921580314636,0.009999999776482582
0.058237474411726,1.0,0.28529682755470276,0.9803921580314636,0.009999999776482582
0.058100733906030655,1.0,0.27176719903945923,0.9803921580314636,0.009999999776482582
0.056629251688718796,1.0,0.28018316626548767,0.9803921580314636,0.009999999776482582
0.05566507950425148,1.0,0.2692972421646118,0.983660101890564,0.009999999776482582
0.05750127509236336,1.0,0.2649272382259369,0.9803921580314636,0.009999999776482582
0.05525997281074524,1.0,0.2530594766139984,0.983660101890564,0.009999999776482582
0.053349290043115616,1.0,0.25709253549575806,0.9803921580314636,0.009999999776482582
0.051976729184389114,1.0,0.2680937647819519,0.9803921580314636,0.009999999776482582
0.05060560256242752,1.0,0.25649651885032654,0.983660101890564,0.009999999776482582
0.05137850344181061,1.0,0.24139304459095,0.9803921580314636,0.009999999776482582
